Info,Anzahl
"genannt ""Heggi""",1
"zu Altorff. ""Incasti fuerunt, und giengend ohne Schappel zur Killchen.""",1
[bapt.] 31. Dez. 1718,1
"Nachtrag: "" Riternmacher""",1
bapt. d. 9. Xbr. 1725,1
Witwer der Anna Kübler,1
"von ""Gerl.""",1
"mit Bewilligung des Ehegerichts (""perm. Foro Consist.""). [Das Ehegericht bewilligt am 22. Jan. 1705 Heinrich Greminger von Kirchberg TG und Anna Farner von Witikon die Trauung im Grossmünster in Zürich (YY 1.193, S. 34).]",1
Hans Jakob Biedermanns lediger Sohn,1
"getraut zu Dietlikon, ohne Predigt",2
Hans Güttingers Sohn,1
Egglof,2
"""cop. f. M. Pr. h. 5.""",2
Wäberhansen Sohn,1
Schulmeister im Lenzen,1
von Zünikon der Pfarr Elgg,1
zur Zeit auf dem Hundsrücken in der Gossauer Gemeinde wohnhaft,1
Gschwohrners,1
scortator,4
"getraut zu Oetwil am See (""Oetweil am Zürich-See"")",1
Kreuzwirts Sohn,1
Jun.,1
"Johannes Haag und Anna Brüschweiler von Hoff, aus der Pfar Sulgen",1
H[err],2
Zimmermann Rudolffen sel. Maurers Sohn,1
propter furtum decolatus 73 anno,1
Currin Relstaab,1
underem Holtz,1
Katechist zu Wiedikon,1
"aus dem Ägetschweil, der Pf. Wyla",1
"""M D."" [Medicinae Doctor]",1
aus dem Neuhauser Rhey,1
Anthoni Bonet,1
n. 5. May 1771,1
Hans Ulrich Hilzingers sel. Sohn,1
Sautter,1
im Neuhaus,4
[bapt.] 25. April. [16]75,1
bapt.d.5. April. 1733,1
"Christoffel. In E III 57.1, S. 198 ebenfalls mit gleichem Datum, aber als Hans Ulrich Schmid, eingetragen.",1
"""conc. et cop. Herr Diacon Lavater""",1
Synd am Chorgricht zusamen gesprochen.,1
"Senn im Kräuel. [Die Abschrift (VIII.C. 25.) gibt ""Senn in der Spithaler Scheüer im Kraüel"".]",1
"""Praecept. Class. II. Schol. Abb.""",1
Steiniman,1
"""H. Abraham Duttwyler""",1
Hs. Geörg Grütert,3
Buckheiris Sohn im Berg,1
Züg Hans Metler an der Syl,1
von Arauw,1
"von Schafißen, Berner Gebiets",1
Hännßi Stägers ab Regenspurg eelicher Son,1
Freiamtsleutnant,2
bapt. 9. Juni 1776,1
"Wurden vor Ehgricht das erste mal auf Protestation der Gemeind von einander, hernach aber zusamen gekent.",1
"""Hirtzgartner""",1
"Gerber. Die Trauung ist zugelassen, weil sie nur 14 Personen hatten.",1
"Ammann und Wirt (""Amman u. Hospitis"") Hans Ulrich Leemanns Sohn",1
"Berttschicker, ""der Jünger""",1
"Mr., Metzger. Beide sind am 18. April wieder nach Reutlingen (Württemberg) verreist. Er hat 1694 sein Heimatrecht weggenommen.",1
Findan,1
Josue,66
"n. et b. [1]742, 14. 8bris",1
"mit Bewilligung des Rats, wegen Verwandtschaft im dritten Grad",1
"""aus dem Schläppli""",1
"""Hans Jörg Nejer""",1
im Holtz,1
"getraut zu Zürich beim Grossmünster in der späten Morgenpredigt, ""ex permissu Superiorum""",1
im zweiten Grad verwandt,1
"""3ten Grad Tig. cop.""",1
"getraut zu Zürich (""Cop. in Urbe"")",1
Jörg Meyer in der Schneyt,1
"zweimal nacheinander eingetragen, einmal als Hans Konrad, einmal als Konrad",1
"""im Teüffenbach""",1
Witwer der Ursula Müser,1
getraut zu Saint-Aubin,1
bapt. d. 1. Jan. 1739,1
Natus ...,1
nat. 8. Mai 1768,1
Eintrag zwischen 27. Aug. und 17. Dez.,1
"Heinrich Schneebelis sel. Sohn, ""gnt. Ruetschen""",1
b. d. 19. 9br. 1752,1
Mentag nach der Herren Faßnacht,1
Tischmachers sel.,1
"Rudolf Fenners sel. ""ab Itschnen""",1
b. 29. Mai 1730,1
b. 29. Mai 1731,1
Sein Bruder Heinrich Hatt heiratet am gleichen Tag.,1
"""Cop. f. h. 10."", auf Befehl der Herren Spitalpfleger",1
b. 29. Mai 1735,1
"""beyde Westrych""",1
ab dem Walpensperg,1
Testis Spitalmeister Wirz,1
Furieren Sohn,1
"getraut, während der Pfarrer im Girenbad abwesend war",1
getraut zu Fehraltorf (mit Bewilligung),1
der Bericht von Dekan Hess zu Neftenbach traf am 21. Febr. 1734 ein.,1
"Dekan, von Glattfelden",1
"getraut zu Seengen (""Seengen im Bern-Gebiet"")",1
"""Ringli""",4
B. den 16. 10bre 1727,2
Sundthofen,1
b. 14. Aug. 1707,1
"Mathis, ""von Gisingen""",1
aus der Haldenmühle. Sein Bruder Hans Ulrich Arbenz heiratet am gleichen Tag.,1
ab dem Rohr,2
"genannt ""Lentz"", ""in der Finsternauw an der Thöß""",1
hier getraut mit Bewilligung des Ehegerichts,2
cum consensu Consist.,1
auf Sonnau,1
Sch.,1
getraut zu Uster,54
aus der Pfarr Fischenthal,5
b. 16. Jan. 1724,1
verkündet 12. September,2
Schwäbli genannt,1
von Nürenstorf der Pfarr Baßerstorf,2
"Hans Heinrich Meiers, Webers und Nachtwächters, Sohn",1
"getraut zu Zürich bei Sankt Peter (""in Zürich den 15ten Junii [recte Juli] beym St. Peter von Hrn. Catechist Stumpf"")",1
"""ab der Leygaß""",1
"""3a. vice""",1
Eintrag zwischen 5. März und 25. Juni,1
"getraut von [Felix Weiss], Sohn des Stäfner Pfarrers",5
verkündet 28. Dez. 1792,1
"testis Hans Schinz, der Schlosser",1
alt Imminer,1
verkündet 28. Dez. 1794,1
ab dem Hof Breiti der Pfr. Brütten,1
"Neffe des Dürntner Pfarrers (""fratris mei filius"")",1
Eintrag zwischen 29. September und November.,1
getraut zu Zürich bei Sankt Peter. Sein Sohn Hans Jakob Tobler heiratet am gleichen Tag.,1
von Sindelfingen im Herzogthum Wirtemberg,1
"""Escher von Berg""",1
Pfarrer zu Wald,1
"""Schärme99erschmid""",1
Marckstein,1
"Taufe des ersten Kindes am 7. Februar 1697, intra 7 menses",1
"genannt ""Jooß""",1
in Dürsenen,1
Ammann Honeggers sel. Sohn,1
"Kirchmeier (""Km."") Meilis Sohn",1
b. 24. März 1709,1
Bartlimee Murer,1
bapt. 12. Apr. 1761,1
"Bapt. 1732, d. 6. Septembris Tig. bim Predigeren",1
"Mit Bewilligung des Ehegerichts. ""Salomon Nütelman, Fr. Barb. Finslern Sohn""",1
"Mr., Weber und Rostgarnfärber",1
"""aus dem Würtenb. Oberammt Weinenden"", sesshaft zu Herferswil",1
b. 24. März 1704,1
"von ober Lunneren, der Pfarr Ottenbach",6
"bapt. d. 23. Jan. 1752""",1
Goldschmiedgeselle,1
Seckelmeister,194
Sonntag Reminiscere,1
des Großen,1
"""in der Gnist""",1
getraut zu Elgg. Hat sich in Unterschottikon eingeweibt. Zahlte 10 lb. Kirchengeld nach Wildberg.,1
"""halb Horger u. halb Hauser zalt für sein Braut 5 lb.""",1
"Konrads sel. ""ab Itschnen"" Sohn",1
von Krinensperg,1
"getraut zu Thun. Eintrag am Jahresende: NB. den 3. Mei cop. zu Thun im Canton Bern."")",1
Kesslers Sohn aus der Lüwies,1
Büller,1
war vorher schon verheiratet,2
Hanß Jagli Ganzen sel. Sohn,1
aus der Graben bi Hausen,1
"""beide aus der Richtenschwyler Gemeind""",1
"Rudolfs sel. ""led. Sohn, sint vielen Jahren in Zürich sein Brodt als Stundenruffer und Handarbeiter gewinnend",1
"getraut im Grossmünster, mit Erlaubnis der Herren Spitalpfleger",1
cogn. Schmidtenjogel,1
Jakob Kündigen Sohn,1
Lehenmann im Riesbach,1
"moderner Nachtrag: ""von Uetikon Stäffan""",1
[bapt.] 20. Augstm. [1]696,1
dermahlen wohnhaft in der Bächelsrüti,1
"""des Langfelixen-Hans Conraden""",1
von Zumicken uß der Pfar Elg,1
in der Engelburg,1
"""zu Ballickon"" [anderer Name für Töbeli]",1
"""obiit in Maio 1669""",1
"Mr., Tischmacher und Kirchenpfleger",1
"""beym Bären""",1
"a. d. Garweid, Pfr. Dürnten",1
"Keine Trauung. Schneider (""Sartor"")",1
"von Gundetschweil, der Pfarr Gachnang",3
Hs. Heinrich Kup von Altorf,1
verkündet 2. Juli,57
von Wyla im Turbenthal,2
"der Trauort ""Zürich"" ist gestrichen",1
"""Theiß""",1
Pfarrerssohn,3
Hs. Jog. sel. Sohn,1
"Neubürger (""newer Burger"")",1
Vith,1
b. 5. Aug. 1708,1
"Sie erhielten für 5 Gulden Dispens von Unsern Gnädigen Herren, denn sie standen im dritten Grad der Blutsfreundschaft.",1
verkündet 12.Okt.,2
cum sertis,13
"Lamperth, ""Äsch auß der Pfahr Mur by Griffensee""",1
von Loderötiken,1
Hans Peyers sel. Sohn,1
getraut am Samstag-Abend,1
genant Tëtsch,1
"getraut zu Stein am Rhein (""zu Stein"")",1
bym Vogt,1
"Heinrichs, ""Beken"", Sohn",1
Ulrich Bachmanns Sohn,4
ab Muggeren,1
"getraut zu Zürich beim Grossmünster (""Tiguri in templ. Carol."")",1
bapt. 16. Jun. 1772,1
"am Samstag getraut (""Weil sie schon den 18. Apr. ein Kind zu tauffen hatten u. er noch nicht ad S. C. examinirt war."")",1
"aus der Graben, sesshaft in der Tableten",1
Görg. Hochzeitsfest zusammen mit Georg Bachmann im Wirtshaus Hinwil.,1
"Nachtrag: ""Mort. den 14. Mart. 1773.""",1
beyde der Pfarr Ellg,1
"getraut zu Dörflingen, mit Bewilligung des Ehegerichts (""perm. f. m."")",1
aus dem Rebstal,3
Stäfens,2
Voster,2
Nat. 12. 8bris. 1715.,1
h. 5. cop. f.,2
Burger und Antistes zu Zürich,1
Peter Baßan,1
Mit Bewilligung des Ehegerichts und wider das Mandat betreffend Mindestvermögen getraut.,1
"Steinmetz Jakobs Sohn (""Jacobi lapicidae filius"")",1
"""im Schwendi""",1
Hintersäss zu Ermatingen,1
"Eintrag unter dem 25. November 1699. ""Sind erst den 3. 10bris zusam. geben.""",1
"mit Bewilligung des Ehegerichts (""per. C."")",2
Nachtrag: + 1.2.1829 (begr. 8.2.,1
"""der Jung""",12
mussten ohne Kranz und Schappel zur Kirche gehen und eingesegnet werden.,1
gnant Spitel,1
"Hans Kaspar Peyers sel. ""uß dem Bernold"" Sohn",1
des Neris,1
N. 24. Nov. 1751,1
"im dritten Grad verwandt, mit Bewilligung des Rates (""perm. Ampl. Mag. ob 3. cons. grad."")",1
Hs. Heiri,1
Müller im Kloster Kappel,1
uß dem Scheller,1
"""aus der oberen Mülli""",1
"""v. Bichelsee der Pfar Dußnang""",1
in der Schneit,7
sesshaft bei Schaffhausen,2
Boli Schneider,1
"getraut zu Dinhard, mit Bewilligung des Ehegerichts",1
Zunftmeister und Kornmeister,2
"von ""Hundtwyllen uß dem Land Appenzäll""",1
"geschieden von Maxentia Sulzer. Zu Zürich getraut mit Bewilligung des Ehegerichts, dem er eine schriftliche Urkunde und Zeugnis seines Wandels von Herrn Schultheiss und Rat allhier vorlegte. 10 Pfund.",1
"""aus d. Schürli, Pf. Dußnang""",1
Brantzi Wägman,1
Hüserman,1
Marx Eglis Sohn,2
Jakob Manzen auf der Lebern Sohn,1
Witwer der Elisabeth Baur von Berg am Irchel (gestorben 2. Mai 1748,1
"wohnt zu Oberstrass (""wohnet an der Obern Straß vor der Statt"")",1
Durthaler,5
hat sich zu Baltenswil eingekauft,1
Hansen Tochter,1
"getraut im Hirzel (""hora X.""",1
Pfaffenhuser,1
Jagli Bur,1
Straubenmach. Sohn auf'm Riset,1
"Hans Rudolfs, Jägers, Sohn",1
Klosterfeli,2
jung Löter,1
verkündet [16. Febr.],1
b. 24. Dez. 1758,1
in der Langen-Reüthe,2
Wachtmeister Hans Jakoben Sohn,1
b. d. 1. Febr. 1767,1
b. 24. Dez. 1752,1
"""Gwangg""",1
"mit Bewilligung des Ehegerichts, sich kopulieren zu lassen, wo sie wollen. [Der Trauort ist nicht angegeben.]",1
Eintrag zwischen 23. Februar und 18. März,1
"Wilhelmen sel. (""Wilh. sel."")",1
[bapt.] 3. Martii [1]754,1
Andreas Trurard aus Bourgogne,1
Gans,2
"nat. 1745, 25. Apr.",1
"Hans Heinrich Ritters, gewesenen Schmids, Sohn",1
Dr. med. ,1
Christoffel Eglin,1
"""Chirurg. Rud. seel.""",1
von Underaath,1
Pfarrer zu Marthalen,3
"getraut zu Mülhausen (""copuliert in Müllhausen im Junio"")",1
Mathis Durst,1
"von Oerlingen in der Herrschaft Andelfingen, aus der ""Pfarr"" Oberwinterthur",1
Montur und Armatur,1
Thomman Wirts Sohn,1
"""nat. 21. 7tbr. 1766""",1
getraut zu Affoltern [recte Höngg],2
Conrad Maaser von Grezingen im Würtenbergischen,1
"""Lands H[auptmann].""",1
"im September fällt der 12. auf einen Dienstag. Das Datum ist so auch im Haushaltungsrodel von 1774 überliefert (E III 98.13, fol. 48 r).",1
"Nachtrag: ""Mort. den 20. Maj. 1773.""",1
Anthoni Ströüwli,1
"""Pauli"" beim Taufeintrag vom 5. Dezember 1615 (E III 57.1, S. 112)",1
Beat Ludovicus,1
Landschreiber zu Winterthur,1
auf Geheiss des Ehegerichts.,1
"""Sinesi Casimir Schroff aus dem Hegäu""",1
Hans Heinrich Kienasten sel. Sohn,1
"von Oberburg der Pfarr Windisch, Berngebiets",1
getraut vermög ehergerichtlichen Scheins,1
"mit Bewilligung des Rats, im dritten Grad verwandt",1
Rebmann in Schaffhausen,3
des Gägelhansen Sohn,1
"Steuermeier Hans Kaspar Schüeppen sel. Sohn. ""Tiguri ob praematurum concubitum copulati 1. Merz in Templo Petrino. NB. Relegati ad me, copulatique 27. Febr. Urdorfae.""",1
"Sie sind lange ""in Unehren zusammen geschloffen"" und haben durch frühzeitigen Beischlaf den Kranz verwirkt. Sie sind ""ohne Gsang u. Prang"" kopuliert worden.",1
"Ehgaumer, viduus",1
Christof Haüser,1
Caspar Schalker im Haüßli,1
"getraut im Hirzel, um 10 Uhr (""Hora X"")",1
"Hans Fierers, genannt ""Gehientzen""(?) Sohn",1
ab dem Unt. Wolfensperg,1
lange Bemerkung (vergessene Verkündung und deswegen angebrachte Bemerkungen),1
"""auf dem Reyh""",1
"""v. Rogweil a. d. Thurg. bey Arbon""",1
uß der Talmüle,1
"""von hier""",14
"Gesellenwirt Schäppi [Vorname aus dem Eheeintrag in Horgen (E III 58.5, S. 411) ergänzt]",1
"Nachtrag: ""Mort. den 4. Jul. 1765.""",1
"auf Befehl des Ehegerichts (""ex mandato Matr. copulati"")",1
"getraut zu Zürich bei Sankt Peter [recte Grossmünster, am 13. Juli]",1
Müller zu Tobel,1
Suas celebrarunt nuptias in hospitio Hinnwylen[sis].,1
Heir. sel.,1
Textverlust wegen abgerissener Blattecke,1
"Nachtrag: ""Mort. den 2. Febr. 1773.""",2
gebürtig aus dem Neuhaus im Stampf,1
von Wädtenschweil im Löchli,1
"Nachtrag: ""Mort. den 10. Apr. 1773.""",1
verkündet 21. Aug.,27
laut Schein des Ehegerichts,11
beyde aus dem Thal,1
Konrad Rang von Oetweil,1
[bapt.] 17. Jul. 1767,1
viduus (erste Ehe 12. Jan. 1763),1
b. 5. Jan. 1721,1
beide Berglüth,1
Grafschaftswachtmeister,1
"Haben sich zwahren hier copulieren laßen, sind aber seßhafft zu Bretten in der Churpfalz.",1
Jaag Zimikers Sohn,1
"Herrn Ratsherr Sulzers ""zum Räbstock"" Herr Sohn",1
Mr. Ambrosi Ungrichts des Schmieds sel. Sohn,1
Wegen bekannten frühzeitigen Beischlafs ohne Kranz und Schäppeli kopuliert.,1
"getraut zu Zürich beim Grossmünster (""umb beßerer ihrer Kommlichkeit willen"")",1
Burger zu Winterthur,2
Strübli,1
Mr. Hans Georg Schmiden Sohn,1
Lütold,1
getraut zu Rheinau wegen naher Blutsverwandtschaft,1
"getraut zu Aawangen (""copulirt zu Owangen qua de causa nescio"")",1
hat sich zu Gössikon eingekauft,1
Fisibach. Sein Bruder Jakob Bleuler heiratet am gleichen Tag.,1
Kriechly,2
b. 13. Jan. 1726,1
Diese beiden sind auf Junker Seckelmeister Eschers Lehen im Oberhof,1
Hadrianus,1
Eisenhändler,1
den 29. Februar 1714 gab es nicht,1
ab dem Schooren,1
"von Naumburg, uß Saxen",1
aus der Pfr. Dürten,1
37-jährig. Sein Bruder Hans heiratet am gleichen Tag.,1
Hs. Geörg Dieners sel. Sohn,2
"Nachtrag: ""Mort. den 9. Xbr. 1788.""",1
Fründ,1
Gratzias,1
"beide ""ab der Bleike""",1
"genannt ""ReyMan""",1
"Mr., ""Lein- und Strümpfwäber""",1
10 POfund,1
"Schneiders, jünger",1
"getraut zu Zürich (""cop. Tig.""), mit 25 lb. Dispensationsbusse",1
"beide ""Ehrenverburgerte Lobl. Statt Schaffhausen""",1
"""uff der Almendt""",1
aus der neüen Riedt-Matt,1
getauft 28. März 1758,1
Eltern: Heinrich Ehrensperger und Margaretha Schellenbaum,1
in der Hütten bey Klein-Baretschweil,1
"""Gyger""",1
bapt. 19. Mai 1755,1
Junker Stadtschreiber,1
Nachtrag: + 14.9.1821,1
bapt. den 14. Aug. 1707,1
Eintrag nach dem 17. Juli,2
"von Weilheim, Balinger Ober-Amts, im Herzogthum Würtenberg",1
Cunrat Wiacher,1
Amtmanns,1
"""Jacoben sel. z. g. Glizerigen""",1
ab der Hinderen Eich,1
"Mr., Gürtler (Berufsangabe später ergänzt)",1
Heinrich Nägelis sel. lediger Sohn,1
"Bürgi Bosshards sel. Sohn, ""uß dem Fischenthal""",1
"von Bottikhoffen der Pfarr Schertzingen""",1
"ab Gwinden, der Pfar Dietikon",1
Veith,2
"Dises Gsind wurde zu Regensdorf verkündet, aber zu Birmensdorf getraut ""als unzüchtige Leut"".",1
"Pfarrer zu Schlieren (""Pfarrer diser Gemeind"")",1
"getraut zu Helfenschwil (""zu Helfenschweil im Toggenburg"")",1
Bertschy,1
mit Zustimmung von Herrn Pfarrer Grob,1
wohnhaft zu Ebertswil,1
Konrad Bickels Sohn,1
verkündet Zürich (Sankt Peter) 11. Nov.,1
"""in Junio""",1
Johannes Zangli von Reinegg uß der Gemeind Thal,1
nat. 14. Juli 1769,1
"Aus der ""Pfarr"" Bäretswil. Sie haben zu Benk (""Bänkh"") nebeneinander gedient und sich daselbst mit frühzeitigem Beischlaf verfehlt.",1
"Doktor der Theologie (""SS. Th. D."")",1
im Spätz der Pfarr Horgen,1
Pfarrer zu Dörflingen,2
dictus Groß-Hans,1
"Heinrich Foster [Protokoll des Ehegerichts, 5. Sept. 1724: Heinrich Gasser ist der Sohn eines Proselyten aus Freiburg im Uechtland",1
"""Doctor Medic von Dürstelen seßhaft zu Romainmotier im Welschberner Gebieth""",1
"genannt ""Brösi""",2
"""von Schurten der Pfarr Dusnang""",1
"""auf der Fluh""",1
Ballißer,1
Richters sel. in der Reckholtern,1
Augenstin,2
Heinrich Hotzen Sohn,1
Heini Stoffels Sohn,1
Untervogt und Baumeister der Stadt Eglisau,1
ab Stiegen,2
getraut in Kilchberg,1
Hanß Jörli Leüty,1
Diese hatten zuvor in der Mühle gedient.,1
"[Das Ehegerichtsprotokoll vom 13. Febr. 1727 nennt das Paar als Kaspar Messikommer von Wermatswil (Uster) und Katharina ""Entignerin"" von Mogelsberg (YY 1.218, S. 85).]",1
Randnotiz: + 1.3.1819 (begr. 4.3.),1
Wirt und Landrichter Heinrich Binders Sohn,1
mit Bewilligung von Pfarrer Hirzel.,1
"sesshaft in Obereich, Pfarrei Wülflingen",1
"getraut zu Urdorf im Abendgebet, ohne Schappel und Kranz",1
"genannt ""Lips"". ""Sind frühzeitig zusamen geschloffen.""",1
Hintersäss zu Höri,1
getraut um 5 Uhr,10
Konrad Manzen sel. Sohn,2
nat. 24. Xbr. 1754,1
"von Gaylenkirchen, auß dem Land ob der Ens",1
Jakoben filius,1
Jakob Schäppis sel. Sohn,1
Theod. Dölschen eines Proselyten von Kilchberg auß dem Toggenb. Nepos. Sein Vatter Hans Ulrich hielte sich als Hinderseß auff in Schaffhaußen.,1
Panthli Ruh,1
"Pfarrer auf Aeugst (""auff Aügst"")",1
Burger zu Birrowill im Berner Gebiet,1
"Jakobs sel. ""OMelti"" lediger Sohn",1
"Hansen, Lehenb. & Kirchenpflegers",1
Rud. à Süniken (v. Ob. Weningen) ehl. Sohn,1
"""Kristoff""",1
b. d. 25. Jul. 1762,1
ab der Kemterburg der Pfarr Wezikon,1
aus der Pfarr Bubikon,2
Salomons Sohn,7
"Herrn Zunftmeisters Sohn ""bey der Kerzen""",1
"vom Ehegericht wegen ""ehez[eitigen]"" Beischlafs abgebüsst.",1
"""Züg Hans Ludi Bränwald""",1
in der Auwehe,4
Josua,1
"sonst gebürtig von Buchern ""der Pfarr Elgg""",1
"""auf Stüßis Hofstatt""",1
fratres et sorores. Sein Bruder Johannes Weber heiratet am gleichen Tag ihre Schwester Barbara Hofmann.,1
b. d. 19. Apr. 1733,1
der Pfar Ötweil,1
auß der Rechholderen,1
"""hat k[einen]. Mondur-Schein, weil er auß[er]. Landes wohnen will."" Verkünddatum",1
Wachtmeisters jüngerer Sohn,1
"Hs. Geörg Peters sel. aus dem Fischenthal (""dermahlen"" sesshaft im Raad der ""Pfr."" Wald) Sohn",1
Christianus Ulman,1
gen. Spithelschneider,1
N. 16. Oct. [17]70,1
N. 2. Febr. 1755,1
s' Drahtziehers,2
auf Begehren des Männedorfer Pfarrers hier eingesegnet,2
Lehenmann in der Guldistud,1
Noe Gloz von Corseile,1
"Henrici Sohn, ""genant Lali Heinis""",1
"Eltern: Hans Schmid, Wagner, Anna Steiger",1
Rudolf Schwarzenbachs Sohn,1
Christen Rud. Sohn,1
Binzmüllers Sohn,1
getraut zu Zürich bei Sankt Peter (geplant war beim Fraumünster am 1. Okt.),1
Schwarzjogglis Sohn,1
Adam Frechen (alten Richters und Dorfmeiers) Sohn,1
wegen frühzeitigen Beischlafs zu Zürich kopuliert,2
bapt. Sankt Peter 1749,1
Boltzen,1
"Eltern: Konrad Ruckstuhl, Landrichter, und Anna Rüeger",1
"getraut im Hirzel, um 9 Uhr. Er ist ein Schlingel, hat Dienst in Holland genommen, ist auf dem Rekrutentransport ausserhalb Schaffhausen desertiert und muss mit dem nächsten Transport am 20. Juli fort.",1
Görg Muß,1
ab der Mittleren Hub der Pfarr Nefftenbach,1
"""wurden copulirt in Oranien-stein"" [Eintrag nachgetragen]",1
"[späterer Zusatz:] ""b. 3. Oct. 1762""",1
starb den 19ten Aprel 1715.,1
verkündet 16. März,52
"von Girgishaus, der Pfarr Sirnach",1
"getraut zu Schlatt TG (""Schlatt bey Basadingen"")",1
von Goldenberg,1
Heini Kellers Sohn,2
"""in der HoüwRüti""",1
getraut zu Zürich beim Grossmünster. Eintrag offenbar gestrichen.,1
von Horgenbach der Pfarr Kurzdorf,1
Eltern: Jakob Ehrensperger und Verena Peter,1
Egli,7
verkündet 27.Nov.,1
Püntner,1
Seckelmeister Heinrich Fierzen Sohn,1
Sein Sohn Hans Kunz heiratet am gleichen Tag.,1
"getraut zu Zürich bei Sankt Peter (""laut eigenhänd. Bericht Hrn. Catechist Stumpfen nach Vorweisung einer Canzleyischen Bewilligung zu Zürich bey St. Peter, ohne hier (wegen Mangel der Anzeige) verkündigt worden zu seyn"")",1
"""H. Jacob Sprüngli""",1
"Eltern: Hans Heinrich Huber, ""Kutzli"", und Anna Götz",1
"Wardein (""Gwardyn"")",1
"am Nachmittag getraut (""p[ost] meridiem"")",1
"Nachtrag: ""Mort. den 6. Jan. 1799.""",1
dictus Weyß,1
getraut zu Zürich bei Predigern auf Lichtmess [= 1. Febr.],1
Eintrag zwischen 9. April und 16. Juli,1
"""der jünger""",4
Ratsherr und Almosenpfleger,1
"getraut zu Schwamendingen (""ex permiss. consist."")",1
nat. 19. Juli 1739,1
"""ist zu ihro ins Schneit gezogern"".",1
uß dem Winckel,1
b. den 5. 9bre 1730,1
Witwer der Katharina Wunderli,1
"""Hanns Steinmeyer von Sulz""",1
"mit Bewilligung des Ehegerichtes etc. (ausführliche Bemerkung bis Seite 96), Nachtrag: + Bern 1800",1
"getraut zu Rorbas, mit Zustimmung des Weiacher Pfarrers",1
Wachtmeisters Sohn. Sein Bruder Konrad Forster heiratet am gleichen Tag.,1
"getraut zu Wülflingen. [Das Ehebuch Wülflingen gibt ""Lehnert"".]",1
sWeyßbuben Sutoris Sohn,1
"""Bek zu Ottiken""",1
Müller zu Oberembrach,1
